date,municipio,confirmados_laboratorial,confirmados_clinico_epidemiologico,confirmados_teste_rapido,total_confirmados,aguardando_validacao_dos_municipios,porcentagem,populacao,coef_incidencia_100k_hab,qtd_dias_ultimo_caso,total_ativos,total_obitos_munres,total_obitos_munocor,novos_casos,novos_obitos,taxa_letalidade,total_recuperados,codmun
2020-07-10,Conceição do Jacuípe,160,0,41,201,2,0.2,33153,606.28,0,52,0,0,5,0,0.0,149,2908507
2020-07-11,Conceição do Jacuípe,162,0,41,203,0,0.2,33153,612.31,0,54,0,0,2,0,0.0,149,2908507
2020-07-12,Conceição do Jacuípe,173,0,41,214,0,0.2,33153,645.49,0,65,0,0,11,0,0.0,149,2908507
2020-07-13,Conceição do Jacuípe,177,0,41,218,1,0.21,33153,657.56,0,65,0,0,4,0,0.0,153,2908507
2020-07-14,Conceição do Jacuípe,177,0,42,219,2,0.2,33153,660.57,0,45,0,0,1,0,0.0,174,2908507
2020-07-15,Conceição do Jacuípe,186,0,44,230,3,0.21,33153,693.75,0,48,0,0,11,0,0.0,182,2908507
2020-07-16,Conceição do Jacuípe,199,0,44,243,1,0.21,33153,732.97,0,56,0,0,13,0,0.0,187,2908507
2020-07-17,Conceição do Jacuípe,203,0,44,247,2,0.21,33153,745.03,0,54,1,1,4,1,0.4,192,2908507
2020-07-18,Conceição do Jacuípe,204,0,44,248,2,0.21,33153,748.05,0,42,1,1,1,0,0.4,205,2908507
2020-05-19,Araci,1,0,0,1,1,0.01,54379,18.39,40,1,0,0,1,0,0.0,0,2902104
2020-05-20,Araci,2,0,0,2,1,0.02,54379,36.78,0,1,0,0,1,0,0.0,1,2902104
2020-05-21,Araci,2,0,0,2,1,0.02,54379,36.78,1,1,0,0,0,0,0.0,1,2902104
2020-05-22,Araci,2,0,0,2,1,0.02,54379,36.78,2,1,1,0,0,1,50.0,0,2902104
2020-05-23,Araci,3,0,0,3,0,0.02,54379,55.17,0,1,1,0,1,0,33.33,1,2902104
2020-05-24,Araci,3,0,0,3,0,0.02,54379,55.17,1,1,1,0,0,0,33.33,1,2902104
2020-05-25,Araci,3,0,0,3,0,0.02,54379,55.17,2,1,1,0,0,0,33.33,1,2902104
2020-05-26,Araci,3,0,0,3,0,0.02,54379,55.17,3,1,1,0,0,0,33.33,1,2902104
2020-05-27,Araci,4,0,0,4,0,0.03,54379,73.56,0,1,1,0,1,0,25.0,2,2902104
2020-05-28,Araci,4,0,0,4,1,0.03,54379,73.56,1,2,1,1,0,0,25.0,1,2902104
2020-05-29,Araci,4,0,0,4,1,0.03,54379,73.56,1,2,1,1,0,0,25.0,1,2902104
2020-05-30,Araci,4,0,1,5,3,0.03,54379,91.95,1,3,1,1,1,0,20.0,1,2902104
2020-05-31,Araci,5,0,3,8,1,0.04,54379,147.12,0,6,1,1,3,0,12.5,1,2902104
2020-06-01,Araci,5,0,4,9,0,0.05,54379,165.51,0,7,1,1,1,0,11.11,1,2902104
2020-06-02,Araci,6,0,6,12,1,0.06,54379,220.67,0,10,1,1,3,0,8.33,1,2902104
2020-06-03,Araci,6,0,7,13,1,0.06,54379,239.06,0,11,1,1,1,0,7.69,1,2902104
2020-06-04,Araci,6,0,8,14,4,0.06,54379,257.45,0,12,1,1,1,0,7.14,1,2902104
2020-06-05,Araci,6,0,13,19,5,0.07,54379,349.4,0,16,1,1,5,0,5.26,2,2902104
2020-06-06,Araci,8,0,17,25,6,0.09,54379,459.74,0,22,1,1,6,0,4.0,2,2902104
2020-06-07,Araci,9,0,23,32,0,0.12,54379,588.46,0,29,1,1,7,0,3.12,2,2902104
2020-06-08,Araci,9,0,23,32,4,0.11,54379,588.46,1,29,1,1,0,0,3.12,2,2902104
2020-06-09,Araci,9,0,27,36,4,0.12,54379,662.02,0,33,1,1,4,0,2.78,2,2902104
2020-06-10,Araci,11,0,30,41,6,0.13,54379,753.97,0,36,1,1,5,0,2.44,4,2902104
2020-06-11,Araci,13,0,34,47,8,0.14,54379,864.3,0,42,1,1,6,0,2.13,4,2902104
2020-06-12,Araci,16,0,42,58,2,0.17,54379,1066.59,0,52,1,1,11,0,1.72,5,2902104
2020-06-13,Araci,21,0,44,65,19,0.18,54379,1195.31,0,59,1,1,7,0,1.54,5,2902104
2020-06-14,Araci,40,0,46,86,1,0.24,54379,1581.49,0,80,1,1,21,0,1.16,5,2902104
2020-06-15,Araci,42,0,46,88,3,0.24,54379,1618.27,0,81,1,1,2,0,1.14,6,2902104
2020-06-16,Araci,42,0,49,91,3,0.24,54379,1673.44,0,84,1,1,3,0,1.1,6,2902104
2020-06-17,Araci,43,0,51,94,3,0.23,54379,1728.61,0,85,1,1,3,0,1.06,8,2902104
2020-06-18,Araci,43,0,51,94,3,0.23,54379,1728.61,1,85,1,1,0,0,1.06,8,2902104
2020-06-19,Araci,43,0,51,94,3,0.23,54379,1728.61,1,85,1,1,0,0,1.06,8,2902104
2020-06-20,Araci,45,0,58,103,12,0.23,54379,189.41,0,93,1,1,9,0,0.97,9,2902104
2020-06-21,Araci,47,0,68,115,4,0.25,54379,211.48,0,100,1,1,12,0,0.87,14,2902104
2020-06-22,Araci,47,0,72,119,0,0.26,54379,218.83,0,102,1,1,4,0,0.84,16,2902104
2020-06-23,Araci,47,0,72,119,0,0.26,54379,218.83,0,102,1,1,0,0,0.84,16,2902104
2020-06-24,Araci,47,0,72,119,0,0.26,54379,218.83,0,102,1,1,0,0,0.84,16,2902104
2020-06-25,Araci,53,0,88,141,8,0.26,54379,259.29,0,114,1,1,22,0,0.71,26,2902104
2020-06-26,Araci,54,0,96,150,19,0.27,54379,275.84,0,117,1,1,9,0,0.67,32,2902104
2020-06-27,Araci,58,0,119,177,0,0.27,54379,325.49,0,107,1,1,27,0,0.56,69,2902104
2020-06-28,Araci,59,0,120,179,27,0.26,54379,329.17,0,92,1,1,2,0,0.56,86,2902104
2020-06-29,Araci,65,0,142,207,0,0.3,54379,380.66,0,118,1,1,28,0,0.48,88,2902104
2020-06-30,Araci,67,0,143,210,10,0.29,54379,386.18,0,97,1,1,3,0,0.48,112,2902104
2020-07-01,Araci,72,0,152,224,16,0.3,54379,411.92,0,99,1,1,14,0,0.45,124,2902104
2020-07-02,Araci,76,0,167,243,11,0.31,54379,446.86,0,103,1,1,19,0,0.41,139,2902104
2020-07-03,Araci,78,0,179,257,11,0.32,54379,472.61,0,100,2,1,14,1,0.78,155,2902104
2020-07-04,Araci,58,0,210,268,19,0.32,54379,492.84,0,103,2,1,11,0,0.75,163,2902104
2020-07-05,Araci,70,0,229,299,0,0.35,54379,549.84,0,128,2,1,31,0,0.67,169,2902104
2020-07-06,Araci,74,0,229,303,1,0.35,54379,557.2,0,127,3,1,4,1,0.99,173,2902104
2020-07-07,Araci,89,0,231,320,8,0.36,54379,588.46,0,133,3,1,17,0,0.94,184,2902104
2020-07-08,Araci,95,0,241,336,0,0.36,54379,617.89,0,140,3,1,16,0,0.89,193,2902104
2020-07-09,Araci,96,0,241,337,17,0.35,54379,619.72,0,134,3,1,1,0,0.89,200,2902104
2020-07-10,Araci,111,0,259,370,5,0.37,54379,680.41,0,155,3,1,33,0,0.81,212,2902104
2020-07-11,Araci,121,0,263,384,7,0.38,54379,706.15,0,169,3,1,14,0,0.78,212,2902104
2020-07-12,Araci,139,0,269,408,4,0.39,54379,750.29,0,193,3,1,24,0,0.74,212,2902104
2020-07-13,Araci,152,0,272,424,11,0.4,54379,779.71,0,208,3,1,16,0,0.71,213,2902104
2020-07-14,Araci,156,0,279,435,9,0.4,54379,799.94,0,192,3,1,11,0,0.69,240,2902104
2020-07-15,Araci,161,0,290,451,12,0.41,54379,829.36,0,187,3,1,16,0,0.67,261,2902104
2020-07-16,Araci,165,0,305,470,11,0.41,54379,864.3,0,175,4,1,19,1,0.85,291,2902104
2020-07-17,Araci,165,0,316,481,3,0.41,54379,884.53,0,159,4,1,11,0,0.83,318,2902104
2020-07-18,Araci,179,0,316,495,6,0.42,54379,910.28,0,135,4,1,14,0,0.81,356,2902104
2020-05-19,Teofilândia,3,0,0,3,1,0.03,22518,133.23,0,0,0,0,3,0,0.0,3,2931509
2020-05-20,Teofilândia,3,0,0,3,1,0.03,22518,133.23,1,0,0,0,0,0,0.0,3,2931509
2020-05-21,Teofilândia,3,0,0,3,1,0.03,22518,133.23,2,0,0,0,0,0,0.0,3,2931509
2020-05-22,Teofilândia,3,0,0,3,1,0.03,22518,133.23,3,0,0,0,0,0,0.0,3,2931509
2020-05-23,Teofilândia,5,0,0,5,0,0.04,22518,222.04,0,0,0,0,2,0,0.0,5,2931509
2020-05-24,Teofilândia,5,0,0,5,0,0.04,22518,222.04,1,0,0,0,0,0,0.0,5,2931509
2020-05-25,Teofilândia,5,0,0,5,0,0.04,22518,222.04,2,0,0,0,0,0,0.0,5,2931509
2020-05-26,Teofilândia,5,0,0,5,0,0.03,22518,222.04,3,0,0,0,0,0,0.0,5,2931509
2020-05-27,Teofilândia,6,0,0,6,0,0.04,22518,266.45,0,0,0,0,1,0,0.0,6,2931509
2020-05-28,Teofilândia,6,0,0,6,0,0.04,22518,266.45,1,6,0,0,0,0,0.0,0,2931509
2020-05-29,Teofilândia,6,0,0,6,0,0.04,22518,266.45,1,6,0,0,0,0,0.0,0,2931509
2020-05-30,Teofilândia,7,0,0,7,0,0.04,22518,310.86,0,7,0,0,1,0,0.0,0,2931509
2020-05-31,Teofilândia,8,0,0,8,0,0.04,22518,355.27,0,8,0,0,1,0,0.0,0,2931509
2020-06-01,Teofilândia,8,0,0,8,0,0.04,22518,355.27,1,8,0,0,0,0,0.0,0,2931509
2020-06-02,Teofilândia,9,0,4,13,0,0.06,22518,577.32,0,13,0,0,5,0,0.0,0,2931509
2020-06-03,Teofilândia,9,0,4,13,0,0.06,22518,577.32,1,13,0,0,0,0,0.0,0,2931509
2020-06-04,Teofilândia,9,0,4,13,1,0.06,22518,577.32,2,13,0,0,0,0,0.0,0,2931509
2020-06-05,Teofilândia,10,0,5,15,0,0.06,22518,666.13,0,15,0,0,2,0,0.0,0,2931509
2020-06-06,Teofilândia,11,0,5,16,0,0.06,22518,710.54,0,16,0,0,1,0,0.0,0,2931509
2020-06-07,Teofilândia,10,0,67,77,9,0.28,22518,3419.49,0,77,0,0,61,0,0.0,0,2931509
2020-06-08,Teofilândia,10,0,76,86,0,0.3,22518,3819.17,0,86,0,0,9,0,0.0,0,2931509
2020-06-09,Teofilândia,10,0,79,89,2,0.3,22518,3952.39,0,89,0,0,3,0,0.0,0,2931509
2020-06-10,Teofilândia,11,0,82,93,23,0.29,22518,4130.03,0,93,0,0,4,0,0.0,0,2931509
2020-06-11,Teofilândia,11,0,105,116,0,0.35,22518,5151.43,0,116,0,0,23,0,0.0,0,2931509
2020-06-12,Teofilândia,12,0,105,117,0,0.34,22518,5195.84,0,117,0,0,1,0,0.0,0,2931509
2020-06-13,Teofilândia,18,0,109,127,2,0.36,22518,5639.93,0,127,0,0,10,0,0.0,0,2931509
2020-06-14,Teofilândia,22,0,109,131,0,0.36,22518,5817.57,0,131,0,0,4,0,0.0,0,2931509
2020-06-15,Teofilândia,22,0,109,131,0,0.35,22518,5817.57,1,131,0,0,0,0,0.0,0,2931509
2020-06-16,Teofilândia,22,0,109,131,0,0.34,22518,5817.57,2,130,0,0,0,0,0.0,1,2931509
2020-06-17,Teofilândia,22,0,109,131,1,0.33,22518,5817.57,3,130,0,0,0,0,0.0,1,2931509
2020-06-18,Teofilândia,22,0,109,131,1,0.33,22518,5817.57,4,129,0,0,0,0,0.0,2,2931509
2020-06-19,Teofilândia,22,0,109,131,1,0.33,22518,5817.57,4,129,0,0,0,0,0.0,2,2931509
2020-06-20,Teofilândia,23,0,109,132,0,0.3,22518,586.2,0,118,0,0,1,0,0.0,14,2931509
2020-06-21,Teofilândia,24,0,109,133,0,0.29,22518,590.64,0,117,0,0,1,0,0.0,16,2931509
2020-06-22,Teofilândia,24,0,109,133,0,0.29,22518,590.64,1,113,0,0,0,0,0.0,20,2931509
2020-06-23,Teofilândia,24,0,109,133,0,0.29,22518,590.64,1,113,0,0,0,0,0.0,20,2931509
2020-06-24,Teofilândia,24,0,109,133,0,0.29,22518,590.64,1,113,0,0,0,0,0.0,20,2931509
2020-06-25,Teofilândia,31,0,110,141,1,0.26,22518,626.17,2,93,0,0,8,0,0.0,48,2931509
2020-06-26,Teofilândia,32,0,110,142,0,0.25,22518,630.61,0,61,0,0,1,0,0.0,81,2931509
2020-06-27,Teofilândia,32,0,111,143,0,0.22,22518,635.05,0,0,0,0,1,0,0.0,143,2931509
2020-06-28,Teofilândia,32,0,111,143,0,0.21,22518,635.05,1,0,0,0,0,0,0.0,143,2931509
2020-06-29,Teofilândia,32,0,111,143,0,0.21,22518,635.05,2,0,0,0,0,0,0.0,143,2931509
2020-06-30,Teofilândia,33,0,111,144,1,0.2,22518,639.49,0,0,0,0,1,0,0.0,144,2931509
2020-07-01,Teofilândia,33,0,112,145,0,0.19,22518,643.93,0,0,0,0,1,0,0.0,145,2931509
2020-07-02,Teofilândia,33,0,112,145,0,0.19,22518,643.93,1,0,0,0,0,0,0.0,145,2931509
2020-07-03,Teofilândia,34,0,114,148,1,0.18,22518,657.25,0,0,0,0,3,0,0.0,148,2931509
2020-07-04,Teofilândia,32,0,117,149,0,0.18,22518,661.69,0,1,0,0,1,0,0.0,148,2931509
2020-07-05,Teofilândia,33,0,117,150,1,0.17,22518,666.13,0,2,0,0,1,0,0.0,148,2931509
2020-07-06,Teofilândia,33,0,118,151,0,0.17,22518,670.57,0,3,0,0,1,0,0.0,148,2931509
2020-07-07,Teofilândia,36,0,118,154,0,0.17,22518,683.9,0,4,0,0,3,0,0.0,150,2931509
2020-07-08,Teofilândia,37,0,118,155,0,0.17,22518,688.34,0,5,0,0,1,0,0.0,150,2931509
2020-07-09,Teofilândia,37,0,118,155,0,0.16,22518,688.34,1,5,0,0,0,0,0.0,150,2931509
2020-07-10,Teofilândia,39,0,118,157,2,0.16,22518,697.22,0,7,0,0,2,0,0.0,150,2931509
2020-07-11,Teofilândia,39,0,120,159,0,0.16,22518,706.1,0,9,0,0,2,0,0.0,150,2931509
2020-07-12,Teofilândia,41,0,120,161,0,0.15,22518,714.98,0,11,0,0,2,0,0.0,150,2931509
2020-07-13,Teofilândia,41,0,120,161,0,0.15,22518,714.98,1,11,0,0,0,0,0.0,150,2931509
2020-07-14,Teofilândia,41,0,120,161,1,0.15,22518,714.98,2,11,0,0,0,0,0.0,150,2931509
2020-07-15,Teofilândia,42,0,120,162,0,0.15,22518,719.42,0,9,0,0,1,0,0.0,153,2931509
2020-07-16,Teofilândia,43,0,126,169,0,0.15,22518,750.51,0,16,0,0,7,0,0.0,153,2931509
2020-07-17,Teofilândia,43,0,128,171,0,0.15,22518,759.39,0,16,0,0,2,0,0.0,155,2931509
2020-07-18,Teofilândia,43,0,128,171,0,0.15,22518,759.39,1,15,0,0,0,0,0.0,156,2931509
2020-05-19,Valente,11,0,0,11,1,0.13,28473,386.33,0,0,0,0,11,0,0.0,11,2933000
2020-05-20,Valente,15,0,0,15,0,0.17,28473,526.81,0,0,0,0,4,0,0.0,15,2933000
2020-05-21,Valente,15,0,1,16,0,0.15,28473,561.94,0,1,0,0,1,0,0.0,15,2933000
2020-05-22,Valente,15,0,13,28,0,0.25,28473,983.39,0,1,0,0,12,0,0.0,27,2933000
2020-05-23,Valente,15,0,13,28,0,0.22,28473,983.39,1,1,0,0,0,0,0.0,27,2933000
2020-05-24,Valente,17,0,13,30,0,0.22,28473,1053.63,0,1,0,0,2,0,0.0,29,2933000
2020-05-25,Valente,17,0,13,30,0,0.21,28473,1053.63,1,1,0,0,0,0,0.0,29,2933000
2020-05-26,Valente,17,0,13,30,0,0.21,28473,1053.63,2,1,0,0,0,0,0.0,29,2933000
2020-05-27,Valente,21,0,13,34,0,0.23,28473,1194.11,0,1,0,0,4,0,0.0,33,2933000
2020-05-28,Valente,21,0,13,34,0,0.22,28473,1194.11,1,23,1,0,0,1,2.94,10,2933000
2020-05-29,Valente,21,0,13,34,0,0.22,28473,1194.11,1,23,1,0,0,0,2.94,10,2933000
2020-05-30,Valente,21,0,19,40,0,0.23,28473,1404.84,0,26,1,0,6,0,2.5,13,2933000
2020-05-31,Valente,22,0,19,41,0,0.23,28473,1439.96,0,27,1,0,1,0,2.44,13,2933000
2020-06-01,Valente,22,0,19,41,0,0.22,28473,1439.96,1,25,1,0,0,0,2.44,15,2933000
2020-06-02,Valente,23,0,27,50,1,0.24,28473,1756.05,0,34,1,0,9,0,2.0,15,2933000
2020-06-03,Valente,23,0,28,51,0,0.23,28473,1791.17,0,33,1,0,1,0,1.96,17,2933000
2020-06-04,Valente,24,0,28,52,16,0.23,28473,1826.29,0,32,1,0,1,0,1.92,19,2933000
2020-06-05,Valente,24,0,45,69,0,0.27,28473,2423.35,0,43,1,0,17,0,1.45,25,2933000
2020-06-06,Valente,23,0,45,68,0,0.25,28473,2388.23,1,42,1,0,-1,0,1.47,25,2933000
2020-06-07,Valente,24,0,45,69,0,0.25,28473,2423.35,2,43,1,0,1,0,1.45,25,2933000
2020-06-08,Valente,24,0,46,70,0,0.25,28473,2458.47,0,43,2,0,1,1,2.86,25,2933000
2020-06-09,Valente,28,0,46,74,15,0.25,28473,2598.95,0,47,2,0,4,0,2.7,25,2933000
2020-06-10,Valente,29,0,61,90,6,0.28,28473,3160.89,0,63,2,0,16,0,2.22,25,2933000
2020-06-11,Valente,29,0,67,96,0,0.29,28473,3371.62,0,69,2,0,6,0,2.08,25,2933000
2020-06-12,Valente,28,0,69,97,0,0.28,28473,3406.74,0,70,2,0,1,0,2.06,25,2933000
2020-06-13,Valente,28,0,69,97,0,0.27,28473,3406.74,1,70,2,0,0,0,2.06,25,2933000
2020-06-14,Valente,28,0,69,97,0,0.27,28473,3406.74,2,70,2,0,0,0,2.06,25,2933000
2020-06-15,Valente,28,0,69,97,0,0.26,28473,3406.74,3,70,2,0,0,0,2.06,25,2933000
2020-06-16,Valente,29,0,69,98,0,0.25,28473,3441.86,0,71,2,0,1,0,2.04,25,2933000
2020-06-17,Valente,29,0,69,98,0,0.24,28473,3441.86,1,67,2,0,0,0,2.04,29,2933000
2020-06-18,Valente,29,0,69,98,0,0.24,28473,3441.86,2,67,2,0,0,0,2.04,29,2933000
2020-06-19,Valente,29,0,69,98,0,0.24,28473,3441.86,2,67,2,0,0,0,2.04,29,2933000
2020-06-20,Valente,31,0,70,101,0,0.23,28473,354.72,0,57,3,0,3,1,2.97,41,2933000
2020-06-21,Valente,31,0,70,101,0,0.22,28473,354.72,1,55,3,0,0,0,2.97,43,2933000
2020-06-22,Valente,32,0,70,102,0,0.22,28473,358.23,0,49,3,0,1,0,2.94,50,2933000
2020-06-23,Valente,32,0,70,102,0,0.22,28473,358.23,0,49,3,0,0,0,2.94,50,2933000
2020-06-24,Valente,32,0,70,102,0,0.22,28473,358.23,0,49,3,0,0,0,2.94,50,2933000
2020-06-25,Valente,34,0,74,108,0,0.2,28473,379.31,0,38,3,0,6,0,2.78,67,2933000
2020-06-26,Valente,74,0,74,148,0,0.27,28473,519.79,0,40,3,0,40,0,2.03,105,2933000
2020-06-27,Valente,79,0,98,177,0,0.27,28473,621.64,0,49,3,0,29,0,1.69,125,2933000
2020-06-28,Valente,79,0,98,177,0,0.26,28473,621.64,1,46,3,0,0,0,1.69,128,2933000
2020-06-29,Valente,79,0,98,177,0,0.26,28473,621.64,2,46,3,0,0,0,1.69,128,2933000
2020-06-30,Valente,79,0,98,177,40,0.25,28473,621.64,3,41,3,0,0,0,1.69,133,2933000
2020-07-01,Valente,79,0,138,217,0,0.29,28473,762.13,0,79,3,0,40,0,1.38,135,2933000
2020-07-02,Valente,79,0,138,217,0,0.28,28473,762.13,1,78,3,0,0,0,1.38,136,2933000
2020-07-03,Valente,80,0,138,218,4,0.27,28473,765.64,0,78,3,0,1,0,1.38,137,2933000
2020-07-04,Valente,81,0,144,225,0,0.27,28473,790.22,0,79,3,0,7,0,1.33,143,2933000
2020-07-05,Valente,83,0,144,227,1,0.26,28473,797.25,0,76,3,0,2,0,1.32,148,2933000
2020-07-06,Valente,83,0,145,228,0,0.26,28473,800.76,0,75,3,0,1,0,1.32,150,2933000
2020-07-07,Valente,84,0,146,230,1,0.26,28473,807.78,0,74,3,0,2,0,1.3,153,2933000
2020-07-08,Valente,84,0,147,231,2,0.25,28473,811.29,0,74,3,0,1,0,1.3,154,2933000
2020-07-09,Valente,84,0,150,234,7,0.24,28473,821.83,0,75,3,0,3,0,1.28,156,2933000
2020-07-10,Valente,86,0,157,243,0,0.24,28473,853.44,0,71,3,0,9,0,1.23,169,2933000
2020-07-11,Valente,45,0,155,200,0,0.2,28473,702.42,1,28,3,0,-43,0,1.5,169,2933000
2020-07-12,Valente,45,0,155,200,1,0.19,28473,702.42,2,28,3,0,0,0,1.5,169,2933000
2020-07-13,Valente,48,0,156,204,0,0.19,28473,716.47,3,32,3,0,4,0,1.47,169,2933000
2020-07-14,Valente,48,0,156,204,5,0.19,28473,716.47,4,0,3,0,0,0,1.47,201,2933000
2020-07-15,Valente,48,0,161,209,0,0.19,28473,734.03,5,0,3,0,5,0,1.44,206,2933000
2020-07-16,Valente,48,0,161,209,0,0.18,28473,734.03,6,0,3,0,0,0,1.44,206,2933000
2020-07-17,Valente,48,0,161,209,0,0.18,28473,734.03,7,0,3,0,0,0,1.44,206,2933000
2020-07-18,Valente,48,0,161,209,1,0.18,28473,734.03,8,0,3,0,0,0,1.44,206,2933000
2020-05-19,Conceição do Coité,4,2,0,6,3,0.07,66612,90.07,4,0,0,0,6,0,0.0,6,2908408
2020-05-20,Conceição do Coité,4,2,0,6,3,0.07,66612,90.07,5,0,0,0,0,0,0.0,6,2908408
2020-05-21,Conceição do Coité,6,2,0,8,1,0.08,66612,120.1,0,0,0,0,2,0,0.0,8,2908408
2020-05-22,Conceição do Coité,6,2,0,8,2,0.07,66612,120.1,1,0,0,0,0,0,0.0,8,2908408
2020-05-23,Conceição do Coité,8,2,0,10,0,0.08,66612,150.12,0,0,0,0,2,0,0.0,10,2908408
2020-05-24,Conceição do Coité,8,2,0,10,0,0.07,66612,150.12,1,0,0,0,0,0,0.0,10,2908408
2020-05-25,Conceição do Coité,8,2,0,10,0,0.07,66612,150.12,2,0,0,0,0,0,0.0,10,2908408
2020-05-26,Conceição do Coité,8,2,0,10,0,0.07,66612,150.12,3,0,0,0,0,0,0.0,10,2908408
2020-05-27,Conceição do Coité,8,2,0,10,0,0.07,66612,150.12,4,0,0,0,0,0,0.0,10,2908408
2020-05-28,Conceição do Coité,8,2,0,10,0,0.06,66612,150.12,5,7,0,0,0,0,0.0,3,2908408
2020-05-29,Conceição do Coité,8,2,0,10,0,0.06,66612,150.12,5,7,0,0,0,0,0.0,3,2908408
2020-05-30,Conceição do Coité,9,2,2,13,5,0.08,66612,195.16,0,10,0,0,3,0,0.0,3,2908408
2020-05-31,Conceição do Coité,9,2,7,18,0,0.1,66612,270.22,0,15,0,0,5,0,0.0,3,2908408
2020-06-01,Conceição do Coité,9,2,7,18,0,0.1,66612,270.22,1,15,0,0,0,0,0.0,3,2908408
2020-06-02,Conceição do Coité,9,2,9,20,1,0.1,66612,300.25,0,17,0,0,2,0,0.0,3,2908408
2020-06-03,Conceição do Coité,9,2,10,21,0,0.1,66612,315.26,0,18,0,0,1,0,0.0,3,2908408
2020-06-04,Conceição do Coité,9,2,10,21,2,0.09,66612,315.26,1,17,0,0,0,0,0.0,4,2908408
2020-06-05,Conceição do Coité,9,2,14,25,12,0.1,66612,375.31,0,21,0,0,4,0,0.0,4,2908408
2020-06-06,Conceição do Coité,8,2,27,37,1,0.14,66612,555.46,0,33,0,0,12,0,0.0,4,2908408
2020-06-07,Conceição do Coité,13,2,29,44,9,0.16,66612,660.54,0,40,0,0,7,0,0.0,4,2908408
2020-06-08,Conceição do Coité,12,2,41,55,1,0.19,66612,825.68,0,51,0,0,11,0,0.0,4,2908408
2020-06-09,Conceição do Coité,12,2,42,56,4,0.19,66612,840.69,0,52,0,0,1,0,0.0,4,2908408
2020-06-10,Conceição do Coité,12,2,46,60,5,0.19,66612,900.74,0,55,0,0,4,0,0.0,5,2908408
2020-06-11,Conceição do Coité,12,2,51,65,0,0.19,66612,975.8,0,60,0,0,5,0,0.0,5,2908408
2020-06-12,Conceição do Coité,13,2,51,66,0,0.19,66612,990.81,0,61,0,0,1,0,0.0,5,2908408
2020-06-13,Conceição do Coité,13,1,51,65,0,0.18,66612,975.8,1,60,0,0,-1,0,0.0,5,2908408
2020-06-14,Conceição do Coité,15,1,51,67,0,0.19,66612,1005.82,0,62,0,0,2,0,0.0,5,2908408
2020-06-15,Conceição do Coité,17,1,51,69,0,0.19,66612,1035.85,0,64,0,0,2,0,0.0,5,2908408
2020-06-16,Conceição do Coité,17,1,51,69,0,0.18,66612,1035.85,1,63,0,0,0,0,0.0,6,2908408
2020-06-17,Conceição do Coité,19,1,51,71,0,0.18,66612,1065.87,0,64,0,0,2,0,0.0,7,2908408
2020-06-18,Conceição do Coité,19,1,51,71,0,0.18,66612,1065.87,1,62,0,0,0,0,0.0,9,2908408
2020-06-19,Conceição do Coité,19,1,51,71,0,0.18,66612,1065.87,1,62,0,0,0,0,0.0,9,2908408
2020-06-20,Conceição do Coité,23,1,52,76,1,0.17,66612,114.09,0,66,0,0,5,0,0.0,10,2908408
2020-06-21,Conceição do Coité,26,1,52,79,1,0.17,66612,118.6,0,67,0,0,3,0,0.0,12,2908408
2020-06-22,Conceição do Coité,32,1,52,85,0,0.18,66612,127.6,0,66,0,0,6,0,0.0,19,2908408
2020-06-23,Conceição do Coité,32,1,52,85,0,0.18,66612,127.6,0,66,0,0,0,0,0.0,19,2908408
2020-06-24,Conceição do Coité,32,1,52,85,0,0.18,66612,127.6,0,66,0,0,0,0,0.0,19,2908408
2020-06-25,Conceição do Coité,49,1,52,102,0,0.19,66612,153.13,0,68,0,0,17,0,0.0,34,2908408
2020-06-26,Conceição do Coité,52,1,52,105,0,0.19,66612,157.63,0,64,0,0,3,0,0.0,41,2908408
2020-06-27,Conceição do Coité,65,1,97,163,1,0.25,66612,244.7,0,80,0,0,58,0,0.0,83,2908408
2020-06-28,Conceição do Coité,68,1,102,171,0,0.25,66612,256.71,0,79,0,0,8,0,0.0,92,2908408
2020-06-29,Conceição do Coité,68,1,102,171,1,0.25,66612,256.71,1,76,0,0,0,0,0.0,95,2908408
2020-06-30,Conceição do Coité,73,1,103,177,1,0.25,66612,265.72,0,71,0,0,6,0,0.0,106,2908408
2020-07-01,Conceição do Coité,85,1,104,190,2,0.26,66612,285.23,0,80,0,0,13,0,0.0,110,2908408
2020-07-02,Conceição do Coité,88,1,105,194,2,0.25,66612,291.24,0,74,0,0,4,0,0.0,120,2908408
2020-07-03,Conceição do Coité,109,1,106,216,9,0.27,66612,324.27,0,88,0,0,22,0,0.0,128,2908408
2020-07-04,Conceição do Coité,119,1,113,233,7,0.28,66612,349.79,0,96,0,0,17,0,0.0,137,2908408
2020-07-05,Conceição do Coité,135,1,120,256,1,0.3,66612,384.32,0,115,0,0,23,0,0.0,141,2908408
2020-07-06,Conceição do Coité,149,1,120,270,1,0.31,66612,405.33,0,124,0,0,14,0,0.0,146,2908408
2020-07-07,Conceição do Coité,153,1,121,275,1,0.31,66612,412.84,0,122,0,0,5,0,0.0,153,2908408
2020-07-08,Conceição do Coité,173,1,122,296,8,0.32,66612,444.36,0,128,0,0,21,0,0.0,168,2908408
2020-07-09,Conceição do Coité,178,1,130,309,28,0.32,66612,463.88,0,137,0,0,13,0,0.0,172,2908408
2020-07-10,Conceição do Coité,203,1,159,363,18,0.36,66612,544.95,0,181,0,0,54,0,0.0,182,2908408
